0, 0.1125, 0.1125
10, 3.8117885165735936, 1.0169161163089064
20, 3.8866595890428997, 1.004823523262268
30, 3.8833730351620552, 0.9699132039490534
40, 3.880764448487275, 0.9431606933047334
50, 3.904984227431063, 0.9242474311755128
60, 3.9020057066031684, 0.8948533992104336
70, 3.8998103539313203, 0.8723732787884108
80, 3.9201613900609718, 0.8564810806606041
90, 3.9176586373106947, 0.8317822480075333
100, 3.915813955087889, 0.8128929465493926
110, 3.9329142574528717, 0.7995392582408781
120, 3.9308112771180137, 0.7787856462999404
130, 3.9292612516757504, 0.7629135912192763
140, 3.9436300700057716, 0.7516929287277357
150, 3.9418630052054984, 0.73425435522732
160, 3.9405605701074853, 0.7209175924549164
170, 3.9526342127714846, 0.7114892409882442
180, 3.951149406681477, 0.6968361846144986
190, 3.9500550135584453, 0.6856297440909868
200, 3.960200096043995, 0.6777074122816025
210, 3.958952462609962, 0.6653949337932072
220, 3.9580328802756366, 0.6559785325757491
230, 3.966557457447818, 0.6493216592591523
240, 3.9655091123499684, 0.6389758909320193
250, 3.9647364177379436, 0.6310636005216871
260, 3.971899337908183, 0.6254700501100866
270, 3.971018448205962, 0.6167768432647228
280, 3.9703691784873456, 0.6101284074035392
290, 3.976387943327982, 0.605428332049978
300, 3.975647760854605, 0.5981237179443168
310, 3.975102200990524, 0.5925372572473551
320, 3.980159569960988, 0.5885879394252902
330, 3.979537619116845, 0.5824501138585283
340, 3.979079203212388, 0.5777559957576214
350, 3.9833287430400164, 0.574437514651172
360, 3.982806138322336, 0.5692801028915555
370, 3.982420946604076, 0.5653357907518055
380, 3.9859916943292397, 0.5625473808668539
390, 3.9855525668748544, 0.5582137783933215
400, 3.9852289030177026, 0.5548995033961136
410, 3.9882292841963585, 0.5525564948216836
420, 3.987860299924553, 0.5489151120362992
430, 3.9875883358935003, 0.5461302364057881
440, 3.990109456933161, 0.5441614838169094
450, 3.989799411657058, 0.541101750334045
460, 3.989570889279436, 0.5387617114766935
470, 3.9916893038801655, 0.5371074338105697
480, 3.9914287830922097, 0.5345364409932967
490, 3.99123676329874, 0.532570183759429
500, 3.993016797001997, 0.5311801489667916
